Date,Open,High,Low,Close
2017-8-3,131.910004,133.399994,131.509995,133.350006
2017-8-4,133.740005,134.009995,132.800003,133.179993
2017-8-7,133.089996,133.479996,132.509995,132.860001
2017-8-8,132.5,132.800003,131.399994,132.270004
2017-8-9,132.809998,133.410004,132.369995,133.229996
2017-8-10,133.039993,133.850006,132.369995,133.089996
2017-8-11,133.639999,134.490005,132.75,133.100006
2017-8-14,134.199997,134.369995,132.869995,133.479996
2017-8-15,133.850006,133.940002,133.199997,133.380005
2017-8-16,134.080002,134.970001,133.860001,134.169998
2017-8-17,134.179993,134.740005,133.029999,133.039993
2017-8-18,132.669998,133.779999,132.380005,132.630005
2017-8-21,132.279999,133.649994,132.190002,133.449997
2017-8-22,133.270004,134.789993,132.899994,134.699997
2017-8-23,134.429993,134.490005,132.649994,132.800003
2017-8-24,132.820007,133.080002,132.270004,132.889999
2017-8-25,131.910004,132.559998,131.619995,131.679993
2017-8-28,131.679993,132.119995,131.490005,131.740005
2017-8-29,131.570007,132.449997,131.300003,132.210007
2017-8-30,132,132,130.899994,131.070007
2017-8-31,131.389999,132.5,131.25,132.369995
2017-9-1,132.600006,132.649994,130.940002,131.029999
2017-9-5,130.720001,131.179993,129.720001,129.899994
2017-9-6,130.539993,131,130.210007,130.669998
2017-9-7,130.860001,132.520004,130.25,132.190002
2017-9-8,132,132.339996,130.869995,130.979996
2017-9-11,131.369995,133.339996,131.020004,133.210007
2017-9-12,133.830002,133.880005,131.929993,132.630005
2017-9-13,132.669998,133.75,131.850006,132.449997
2017-9-14,132.139999,134.470001,131.990005,134.179993
2017-9-15,134.789993,135.449997,134.179993,134.449997
2017-9-18,134.440002,135.770004,134.110001,135.380005
2017-9-19,135.020004,135.789993,134.350006,135.220001
2017-9-20,133.25,134.289993,132.339996,133.220001
2017-9-21,133.309998,133.820007,131.380005,131.75
2017-9-22,131.990005,132.389999,131.270004,131.389999
2017-9-25,131.470001,131.759995,130.830002,131.169998
2017-9-26,131.5,131.940002,130.820007,130.940002
2017-9-27,131,131.089996,129.429993,129.75
2017-9-28,129.910004,130.270004,129.289993,129.470001
2017-9-29,129.580002,130.470001,129.050003,130.009995
2017-10-2,130.160004,131.330002,130.020004,131.220001
2017-10-3,131.649994,132.399994,131.360001,132.100006
2017-10-4,132.399994,133.179993,132.100006,132.889999
2017-10-5,132.889999,133.309998,132.360001,133.190002
2017-10-6,133,133.25,132.479996,133.220001
2017-10-9,133.660004,133.820007,133.169998,133.449997
2017-10-10,133.559998,134.130005,132.919998,133.899994
2017-10-11,134.880005,137.080002,134.369995,136.649994
2017-10-12,136.339996,137.520004,136.020004,136.830002
2017-10-13,136.600006,137.419998,136.339996,136.429993
2017-10-16,136.449997,137.259995,135.539993,136.119995
2017-10-17,137.669998,141.119995,137.059998,140.789993
2017-10-18,140.789993,141.580002,140.070007,140.679993
2017-10-19,140.710007,142.979996,140.539993,142.039993
2017-10-20,142.380005,143.619995,141.830002,142.399994
2017-10-23,142.130005,144.350006,142.080002,143.619995
2017-10-24,143.380005,143.380005,140.929993,141.639999
2017-10-25,141.160004,143.229996,140.960007,142.360001
2017-10-26,142.509995,143.75,141.380005,141.809998
2017-10-27,141,142.699997,140.199997,141.779999
2017-10-30,141.080002,141.210007,139.320007,140
2017-10-31,140.020004,140.259995,138.979996,139.410004
2017-11-1,139.830002,140.589996,139.339996,139.979996
2017-11-2,140.110001,140.289993,139.110001,139.929993
2017-11-3,139.729996,140.399994,139.300003,140.080002
2017-11-6,140.009995,140.490005,139.720001,139.759995
2017-11-7,140.080002,140.149994,138.910004,139.770004
2017-11-8,139.699997,141.869995,139.460007,141.320007
2017-11-9,140.860001,141.410004,139.800003,140.350006
2017-11-10,140.130005,140.130005,138.610001,139.559998
2017-11-13,139.009995,140.020004,138.419998,139.759995
2017-11-14,139.570007,140.279999,138.919998,139.490005
2017-11-15,139.229996,139.830002,138.75,139.100006
2017-11-16,139.419998,139.679993,138.639999,138.869995
2017-11-17,138.300003,138.860001,137.889999,138
2017-11-20,138.149994,138.559998,137.740005,137.929993
2017-11-21,138.449997,139.259995,138.190002,138.339996
2017-11-22,138.300003,138.380005,136.600006,137.289993
2017-11-24,137.5,138.380005,137.309998,138.009995
2017-11-27,137.509995,138.309998,137.479996,138.100006
2017-11-28,138.300003,140.529999,138.25,140.020004
2017-11-29,140.220001,140.630005,138.949997,139.809998
2017-11-30,140.059998,140.279999,138.479996,139.330002
2017-12-1,139.570007,140.529999,138.600006,139.979996
2017-12-4,140.619995,141.5,138.929993,139.009995
2017-12-5,139.789993,140.809998,139.199997,139.669998
2017-12-6,140.839996,141.960007,140.190002,141.059998
2017-12-7,140.009995,141.5,139.259995,140.009995
2017-12-8,140,140.759995,139.800003,140.589996
2017-12-11,140.899994,141.169998,139.830002,141.139999
2017-12-12,142.600006,143.570007,142.039993,142.600006
2017-12-13,142.5,143.429993,142.210007,142.889999
2017-12-14,143.520004,143.619995,141.610001,141.649994
2017-12-15,142.479996,143.139999,141.779999,142.460007
2017-12-18,142.559998,143.800003,141.399994,141.800003
2017-12-19,141.889999,142.380005,141.360001,141.779999
2017-12-20,142.259995,142.580002,141.080002,141.160004
2017-12-21,141.589996,142.169998,141.020004,141.059998
2017-12-22,141,141.350006,140.039993,140.119995
2017-12-26,140.460007,140.539993,139.679993,140.089996
2017-12-27,140.419998,141.149994,140.199997,140.570007
2017-12-28,140.699997,141,140.330002,140.559998
2017-12-29,140.979996,141.210007,139.580002,139.720001
2018-1-2,139.660004,139.949997,138.720001,139.229996
2018-1-3,139.360001,140.679993,138.899994,140.559998
2018-1-4,140.449997,141.139999,140.220001,140.550003
2018-1-5,140.690002,141.820007,140.279999,141.710007
2018-1-8,141.699997,142,140.919998,141.889999
2018-1-9,142.369995,145.679993,142.259995,144.139999
2018-1-10,143.550003,144.160004,143.320007,143.970001
2018-1-11,144.130005,144.899994,143.690002,144.789993
2018-1-12,144.990005,146.419998,144.899994,145.759995
2018-1-16,146.419998,148.059998,146.029999,146.860001
2018-1-17,147.839996,148.320007,145.479996,146.979996
2018-1-18,146.929993,147.440002,145.970001,146.919998
2018-1-19,147.460007,147.649994,146.419998,147.360001
2018-1-22,147.009995,148.139999,146.720001,148.139999
2018-1-23,146.960007,147.440002,141.619995,141.830002
2018-1-24,143.5,143.559998,141.800003,142.070007
2018-1-25,142.309998,144.660004,142.210007,144.399994
2018-1-26,144.5,145.600006,144.130005,145.330002
2018-1-29,144.850006,144.940002,143.529999,143.679993
2018-1-30,143.399994,143.820007,142.429993,142.429993
2018-1-31,142.570007,142.570007,138.100006,138.190002
2018-2-1,137.529999,140.669998,137,140.020004
2018-2-2,139.020004,140.360001,137.380005,137.679993
2018-2-5,136.580002,137,122.150002,130.389999
2018-2-6,130.009995,132.990005,128,131.830002
2018-2-7,131.889999,133.429993,131.350006,131.419998
2018-2-8,130.910004,131.25,126.110001,126.360001
2018-2-9,127.519997,130.919998,125.440002,129.529999
2018-2-12,130,131.320007,127.68,130.270004
2018-2-13,129.210007,130.600006,128.699997,129.960007
2018-2-14,129.440002,130.009995,128.389999,129.669998
2018-2-15,130.100006,131.279999,129.399994,131.229996
2018-2-16,130.960007,134.449997,130.839996,133.149994
2018-2-20,132.869995,133.449997,130.660004,130.869995
2018-2-21,130.800003,132.429993,129.860001,129.910004
2018-2-22,130.100006,131.020004,129.479996,129.910004
2018-2-23,130.089996,132.080002,130.020004,132.020004
2018-2-26,131.710007,133.410004,131,132.070007
2018-2-27,132.210007,133.089996,131.600006,131.669998
2018-2-28,131.949997,132.330002,129.869995,129.880005
2018-3-1,129.110001,130.119995,126.519997,127.279999
2018-3-2,126.910004,129.110001,126.910004,128.820007
2018-3-5,128.630005,130.300003,128.179993,129.789993
2018-3-6,130,130.199997,127.919998,128.220001
2018-3-7,127.480003,129.330002,127.269997,129.039993
2018-3-8,129.330002,132.300003,129.330002,132.059998
2018-3-9,132.509995,133.820007,131.559998,133.800003
2018-3-12,133.800003,134.229996,132.320007,132.630005
2018-3-13,133.800003,135.389999,133.449997,134.350006
2018-3-14,135.240005,135.699997,131.899994,132.320007
2018-3-15,132.550003,134.240005,132.470001,133.059998
2018-3-16,133.160004,134.399994,132.100006,133.679993
2018-3-19,133.350006,133.470001,129.360001,130.240005
2018-3-20,130.779999,131.779999,129.380005,131.210007
2018-3-21,131.399994,132.779999,130.660004,131.190002
2018-3-22,130.470001,130.679993,127.099998,127.379997
2018-3-23,127.629997,127.800003,124.900002,125.099998
2018-3-26,126.410004,127.540001,125.209999,127.389999
2018-3-27,127.110001,129.100006,126.389999,127.209999
2018-3-28,127.629997,129.020004,127.209999,127.449997
2018-3-29,127.970001,128.759995,126.82,128.149994
2018-4-2,127.82,127.879997,123.540001,124.559998
2018-4-3,125.18,128.490005,124.68,128.350006
2018-4-4,126.900002,131.119995,126.389999,130.410004
2018-4-5,130.410004,131.199997,129.5,130.710007
2018-4-6,130.220001,130.639999,126.410004,128.100006
2018-4-9,128.649994,131.139999,127.68,129.479996
2018-4-10,130.25,130.910004,129.289993,130.25
2018-4-11,129.139999,130.350006,129.029999,129.630005
2018-4-12,130.089996,131.309998,129.860001,130.429993
2018-4-13,131.089996,131.419998,129.630005,130.619995
2018-4-16,131.410004,132.880005,131.279999,131.759995
2018-4-17,132.110001,132.199997,128.809998,130.539993
2018-4-18,129.690002,129.899994,126.940002,127.720001
2018-4-19,127.629997,128.270004,126.889999,127.550003
2018-4-20,128,128.300003,126.169998,126.660004
2018-4-23,126.879997,127.300003,125.779999,126.830002
2018-4-24,126.940002,127.459999,125.309998,126.190002
2018-4-25,125.910004,126.849998,125.279999,126.760002
2018-4-26,126.620003,129.220001,126.620003,128.009995
2018-4-27,127.730003,128.789993,127.5,128.270004
2018-4-30,128.860001,128.979996,126.489998,126.489998
2018-5-1,126.32,126.639999,124.970001,126.010002
2018-5-2,125.519997,126.18,123.199997,123.5
2018-5-3,123.300003,123.690002,121.279999,123.029999
2018-5-4,122.599998,124.510002,121.800003,124.190002
2018-5-7,124.139999,125.239998,123.32,123.589996
2018-5-8,122.860001,123.489998,121.690002,122.610001
2018-5-9,122.989998,124.050003,122.529999,123.510002
2018-5-10,124.220001,126.050003,124,125.349998
2018-5-11,125.769997,127.599998,125.760002,127.239998
2018-5-14,127.349998,127.610001,125.599998,126.059998
2018-5-15,125.540001,125.830002,124.400002,125.129997
2018-5-16,125.440002,125.900002,125,125.349998
2018-5-17,125.489998,125.589996,123.550003,123.849998
2018-5-18,123.779999,124.440002,123.279999,124.239998
2018-5-21,124.620003,124.989998,123.32,123.720001
2018-5-22,123.800003,124.239998,122.760002,122.910004
2018-5-23,122.870003,123.970001,122.739998,123.449997
2018-5-24,123.220001,123.389999,121.550003,122.25
2018-5-25,121.559998,122.800003,121.129997,121.470001
2018-5-29,120.5,120.800003,118.620003,119.400002
2018-5-30,120.120003,121.580002,119.540001,120.970001
2018-5-31,120.919998,121.25,119.540001,119.620003
2018-6-1,120.379997,121.32,119.970001,121.260002
2018-6-4,121.849998,122.370003,121.019997,121.949997
2018-6-5,122.050003,122.559998,120.900002,121.480003
2018-6-6,121.970001,122.790001,121.459999,122.790001
2018-6-7,123,123.489998,122.269997,123.330002
2018-6-8,123.360001,124.849998,123.330002,124.059998
2018-6-11,124.269997,124.339996,122.550003,122.660004
2018-6-12,123.160004,123.18,121.949997,122.540001
2018-6-13,123.150002,124.089996,122.459999,122.629997
2018-6-14,122.709999,123.150002,122.089996,122.410004
2018-6-15,122.099998,122.730003,121.239998,122.610001
2018-6-18,121.610001,121.809998,120.25,121.32
2018-6-19,120.660004,123.169998,120.57,122.57
2018-6-20,122.419998,122.660004,121.660004,122.040001
2018-6-21,121.830002,122.239998,121.110001,121.449997
2018-6-22,121.68,123.379997,121.650002,122.839996
2018-6-25,122.82,123.43,121.510002,122.589996
2018-6-26,122.489998,122.889999,121.599998,122.349998
2018-6-27,122.129997,122.970001,121.449997,121.610001
2018-6-28,121.779999,122.410004,121.07,122
2018-6-29,122.239998,123.18,121.190002,121.339996
2018-7-2,121.339996,121.730003,120.110001,121.580002
2018-7-3,121.650002,123.459999,121.260002,122.709999
2018-7-5,123.599998,125.120003,123.230003,125
2018-7-6,125.160004,125.919998,124.610001,125.75
2018-7-9,126.220001,126.75,125.599998,126.050003
2018-7-10,126.370003,127.519997,126.110001,127.379997
2018-7-11,127.410004,127.440002,126.059998,126.239998
2018-7-12,127.709999,128.210007,127.169998,127.760002
2018-7-13,125.32,127.5,125.32,125.93
2018-7-16,126,126.099998,124.160004,124.690002
2018-7-17,128.529999,130.539993,127.559998,129.110001
2018-7-18,128.809998,129.050003,127.169998,127.800003
2018-7-19,127.529999,127.699997,125.870003,125.940002
2018-7-20,125.300003,126.139999,125.120003,125.849998
2018-7-23,125.75,126.68,125.449997,126.629997
2018-7-24,127.239998,129.619995,127.150002,129.360001
2018-7-25,129.139999,129.229996,127.650002,128.619995
2018-7-26,129.899994,131.220001,129.850006,130.279999
2018-7-27,129.979996,132.270004,129.940002,131.550003
2018-7-30,131.779999,132.490005,131.25,132.169998
2018-7-31,132.279999,132.639999,131.770004,132.520004
2018-8-1,132.389999,132.960007,132.080002,132.639999
2018-8-2,132.889999,133,131.089996,131.25
2018-8-3,131.179993,132.699997,130.899994,131.949997
2018-8-6,131.639999,132.529999,131.009995,132.020004
2018-8-7,131.880005,132.169998,131.300003,131.460007
2018-8-8,131.490005,131.800003,130.889999,131.169998
2018-8-9,131.539993,131.720001,130.669998,131.199997
2018-8-10,131.190002,131.630005,130.259995,130.75
2018-8-13,130.720001,130.899994,129.850006,130.220001
2018-8-14,129.669998,130.470001,129.350006,129.5
2018-8-15,129.75,130.740005,128.929993,130.429993
2018-8-16,131.020004,132.880005,130.570007,132.479996
2018-8-17,132.449997,135,132.190002,134.470001
2018-8-20,134.929993,137.119995,134,136.880005
2018-8-21,137,137.429993,135.300003,135.350006
2018-8-22,135.559998,135.679993,134.419998,134.610001
2018-8-23,134.610001,135.490005,134.100006,135.110001
2018-8-24,135.110001,136.149994,134.830002,135.949997
2018-8-27,135.5,136.050003,134.210007,134.919998
2018-8-28,134.779999,134.899994,133.889999,134.320007
2018-8-29,134.320007,134.940002,133.940002,134.860001
2018-8-30,134.699997,135.600006,134.600006,134.949997
2018-8-31,134.600006,135,133.970001,134.690002
2018-9-4,134.690002,134.75,133.440002,133.720001
2018-9-5,133.479996,135.940002,133.460007,135.860001
2018-9-6,135.5,137.309998,135.179993,136.869995
2018-9-7,136.779999,137.690002,135.75,137.320007
2018-9-10,137.529999,138.470001,137.059998,137.210007
2018-9-11,137.639999,138.910004,137.220001,138.509995
2018-9-12,138.899994,139.990005,138.559998,139.360001
2018-9-13,139.889999,140.479996,139.020004,139.889999
2018-9-14,140,140.350006,139.100006,139.490005
2018-9-17,139.330002,140.399994,139.179993,139.960007
2018-9-18,140.270004,140.839996,139.830002,140.539993
2018-9-19,140.759995,140.990005,140.050003,140.460007
2018-9-20,140.820007,142.139999,140.509995,141.979996
2018-9-21,142.179993,143.130005,141.690002,142.880005
2018-9-24,142.100006,142.5,140.229996,140.470001
2018-9-25,140.529999,140.960007,138.399994,138.639999
2018-9-26,138.949997,140,137.960007,138.160004
2018-9-27,138.449997,139.580002,137.570007,138.220001
2018-9-28,138.100006,138.559998,137.410004,138.169998
2018-10-1,138.259995,139.850006,138,139.690002
2018-10-2,139.789993,140.729996,139.649994,140.479996
2018-10-3,140.539993,141.270004,138.880005,139.029999
2018-10-4,138.550003,139.529999,137.320007,139.350006
2018-10-5,139.800003,140.25,138.559998,139.100006
2018-10-8,138.899994,139.679993,138.619995,139.389999
2018-10-9,138.740005,139.619995,137.809998,139.199997
2018-10-10,139.350006,140.460007,137.729996,137.729996
2018-10-11,137.910004,138.660004,132.880005,133.839996
2018-10-12,134.399994,134.410004,132.229996,133.869995
2018-10-15,133.880005,135.300003,133.509995,133.949997
2018-10-16,134.75,137.990005,134.75,136.559998
2018-10-17,136.229996,140,136.210007,139.460007
2018-10-18,139.199997,139.809998,137.710007,139.5
2018-10-19,138.339996,140,137.910004,139.050003
2018-10-22,138.610001,139.259995,138.139999,138.679993
2018-10-23,137.789993,139.490005,137.449997,138.929993
2018-10-24,138.520004,140.110001,137.169998,137.470001
2018-10-25,137.460007,139.089996,135.050003,138.470001
2018-10-26,137.940002,139.300003,135.330002,136.970001
2018-10-29,136.990005,139.100006,136.220001,137.550003
2018-10-30,137.929993,141.100006,137,140.75
2018-10-31,141,141.429993,139.610001,139.990005
2018-11-1,140.070007,141.580002,139.850006,140.820007
2018-11-2,141.970001,142,139.660004,140.679993
2018-11-5,141,142.740005,139,142.199997
2018-11-6,141.529999,142.830002,141.059998,142.570007
2018-11-7,143.100006,144.869995,142.970001,144.75
